Date,Ticker,Company,Sector,Close_Price,Volume,MA_20,MA_50,Daily_Return_Pct,RSI,Volatility,Signal
2025-04-01,TCS,Tata Consultancy Services,IT,3835.99,3947113,3871.79,3883.82,1.3,43.22,1.2771,SELL
2025-04-02,TCS,Tata Consultancy Services,IT,3893.96,2403863,3869.96,3886.64,1.51,50.01,1.3206,SELL
2025-04-03,TCS,Tata Consultancy Services,IT,3905.42,741915,3868.6,3891.24,0.29,50.29,1.3225,SELL
2025-04-04,TCS,Tata Consultancy Services,IT,3900.67,1945912,3864.85,3894.82,-0.12,53.68,1.2961,SELL
2025-04-07,TCS,Tata Consultancy Services,IT,3972.04,3531752,3863.25,3899.94,1.83,60.88,1.3549,SELL
2025-04-08,TCS,Tata Consultancy Services,IT,3984.74,3963912,3861.91,3905.07,0.32,70.76,1.3564,SELL
2025-04-09,TCS,Tata Consultancy Services,IT,4077.37,1131802,3870.7,3912.44,2.32,77.45,1.2938,SELL
2025-04-10,TCS,Tata Consultancy Services,IT,3979.47,3986872,3874.98,3915.98,-2.4,64.63,1.4195,SELL
2025-04-11,TCS,Tata Consultancy Services,IT,4087.83,3945365,3884.25,3923.98,2.72,63.94,1.5344,SELL
2025-04-14,TCS,Tata Consultancy Services,IT,4052.0,3858291,3893.68,3929.68,-0.88,66.2,1.5299,SELL
2025-04-15,TCS,Tata Consultancy Services,IT,3987.99,3690476,3900.58,3934.83,-1.58,59.89,1.5792,SELL
2025-04-16,TCS,Tata Consultancy Services,IT,3987.31,1734844,3911.11,3938.21,-0.02,65.0,1.5025,SELL
2025-04-17,TCS,Tata Consultancy Services,IT,3919.7,4499732,3919.07,3938.81,-1.7,58.91,1.5599,SELL
2025-04-18,TCS,Tata Consultancy Services,IT,3955.11,4326023,3927.28,3938.89,0.9,61.86,1.5618,SELL
2025-04-21,TCS,Tata Consultancy Services,IT,3929.64,3508957,3928.18,3937.45,-0.64,56.82,1.4069,SELL
2025-04-22,TCS,Tata Consultancy Services,IT,3948.54,1898658,3932.9,3933.61,0.48,54.22,1.3643,SELL
2025-04-23,TCS,Tata Consultancy Services,IT,3892.63,601233,3934.79,3929.36,-1.42,49.08,1.4076,BUY
2025-04-24,TCS,Tata Consultancy Services,IT,3881.59,1486847,3938.82,3925.57,-0.28,48.63,1.3689,BUY
2025-04-25,TCS,Tata Consultancy Services,IT,3889.17,1839204,3943.4,3922.68,0.2,43.46,1.3682,BUY
2025-04-28,TCS,Tata Consultancy Services,IT,3880.12,4840409,3948.06,3918.45,-0.23,41.7,1.3673,BUY
2025-04-29,TCS,Tata Consultancy Services,IT,3974.69,561479,3955.0,3917.67,2.44,41.88,1.4405,BUY
2025-04-30,TCS,Tata Consultancy Services,IT,4011.6,3084042,3960.88,3916.37,0.93,52.81,1.4181,BUY
2025-05-01,TCS,Tata Consultancy Services,IT,4025.86,4729706,3966.9,3915.67,0.36,43.51,1.4185,BUY
2025-05-02,TCS,Tata Consultancy Services,IT,3915.76,1044545,3967.66,3914.02,-2.73,37.65,1.5589,BUY
2025-05-05,TCS,Tata Consultancy Services,IT,3939.93,574723,3966.05,3914.11,0.62,45.3,1.5081,BUY
2025-05-06,TCS,Tata Consultancy Services,IT,4014.95,3487314,3967.56,3916.6,1.9,52.36,1.5675,BUY
2025-05-07,TCS,Tata Consultancy Services,IT,3975.4,3075675,3962.46,3920.0,-0.99,54.99,1.4879,BUY
2025-05-08,TCS,Tata Consultancy Services,IT,3965.56,2553723,3961.77,3922.58,-0.25,50.98,1.3886,BUY
2025-05-09,TCS,Tata Consultancy Services,IT,3787.56,3400547,3946.76,3920.57,-4.49,39.63,1.5673,BUY
2025-05-12,TCS,Tata Consultancy Services,IT,3718.69,770890,3930.09,3916.03,-1.82,34.36,1.5973,BUY
2025-05-13,TCS,Tata Consultancy Services,IT,3604.3,2099568,3910.91,3909.91,-3.08,31.83,1.6875,BUY
2025-05-14,TCS,Tata Consultancy Services,IT,3611.73,4390309,3892.13,3903.53,0.21,32.91,1.6916,SELL
2025-05-15,TCS,Tata Consultancy Services,IT,3605.4,1422819,3876.41,3896.98,-0.18,32.01,1.6679,SELL
2025-05-16,TCS,Tata Consultancy Services,IT,3601.48,3721544,3858.73,3889.5,-0.11,32.22,1.6414,SELL
2025-05-19,TCS,Tata Consultancy Services,IT,3579.68,2821257,3841.23,3881.02,-0.61,22.21,1.6413,SELL
2025-05-20,TCS,Tata Consultancy Services,IT,3636.19,2648883,3825.61,3873.51,1.58,24.29,1.6918,SELL
2025-05-21,TCS,Tata Consultancy Services,IT,3570.77,2060213,3809.52,3866.89,-1.8,20.88,1.706,SELL
2025-05-22,TCS,Tata Consultancy Services,IT,3568.59,1764547,3793.87,3860.39,-0.06,24.22,1.7076,SELL
2025-05-23,TCS,Tata Consultancy Services,IT,3602.3,3168880,3779.53,3854.39,0.94,25.28,1.7293,SELL
2025-05-26,TCS,Tata Consultancy Services,IT,3594.41,573778,3765.24,3849.0,-0.22,15.86,1.7293,SELL
2025-05-27,TCS,Tata Consultancy Services,IT,3591.31,3800568,3746.07,3843.83,-0.09,16.85,1.6009,SELL
2025-05-28,TCS,Tata Consultancy Services,IT,3548.66,1751120,3722.93,3839.27,-1.19,15.95,1.5715,SELL
2025-05-29,TCS,Tata Consultancy Services,IT,3532.6,1422744,3698.26,3834.71,-0.45,21.69,1.5558,SELL
2025-05-30,TCS,Tata Consultancy Services,IT,3572.43,3188005,3681.1,3830.34,1.13,32.64,1.5221,SELL
2025-06-02,TCS,Tata Consultancy Services,IT,3466.0,2482564,3657.4,3821.43,-2.98,33.27,1.6,SELL
2025-06-03,TCS,Tata Consultancy Services,IT,3459.52,1958368,3629.63,3813.54,-0.19,31.54,1.4907,SELL
2025-06-04,TCS,Tata Consultancy Services,IT,3430.93,3143105,3602.41,3805.06,-0.83,29.93,1.4897,SELL
2025-06-05,TCS,Tata Consultancy Services,IT,3429.03,3138760,3575.58,3797.62,-0.06,30.07,1.4935,SELL
2025-06-06,TCS,Tata Consultancy Services,IT,3521.95,1524605,3562.3,3792.11,2.71,44.27,1.4005,SELL
2025-06-09,TCS,Tata Consultancy Services,IT,3500.12,2266208,3551.37,3786.37,-0.62,35.49,1.3596,SELL
2025-06-10,TCS,Tata Consultancy Services,IT,3580.06,4119839,3550.16,3781.26,2.28,50.96,1.309,SELL
2025-06-11,TCS,Tata Consultancy Services,IT,3640.94,3898816,3551.62,3776.19,1.7,56.67,1.3645,SELL
2025-06-12,TCS,Tata Consultancy Services,IT,3644.39,3134043,3553.57,3770.97,0.09,54.11,1.3634,SELL
2025-06-13,TCS,Tata Consultancy Services,IT,3650.97,799191,3556.04,3765.98,0.18,55.54,1.363,SELL
2025-06-16,TCS,Tata Consultancy Services,IT,3662.72,4384735,3560.19,3759.79,0.32,56.88,1.3543,SELL
2025-06-17,TCS,Tata Consultancy Services,IT,3619.22,4688743,3559.35,3752.48,-1.19,56.78,1.3389,SELL
2025-06-18,TCS,Tata Consultancy Services,IT,3655.06,4219811,3563.56,3744.04,0.99,61.34,1.2876,SELL
2025-06-19,TCS,Tata Consultancy Services,IT,3623.3,3381614,3566.3,3736.91,-0.87,54.78,1.3063,SELL
2025-06-20,TCS,Tata Consultancy Services,IT,3627.05,1890485,3567.53,3727.7,0.1,68.76,1.2907,SELL
2025-06-23,TCS,Tata Consultancy Services,IT,3509.39,526302,3563.28,3716.85,-3.24,54.61,1.4848,SELL
2025-06-24,TCS,Tata Consultancy Services,IT,3465.7,1343894,3557.0,3706.4,-1.24,53.13,1.5061,SELL
2025-06-25,TCS,Tata Consultancy Services,IT,3495.25,3152478,3554.33,3696.56,0.85,55.68,1.5023,SELL
2025-06-26,TCS,Tata Consultancy Services,IT,3438.1,1664890,3549.61,3686.93,-1.64,42.34,1.5414,SELL
2025-06-27,TCS,Tata Consultancy Services,IT,3457.04,2331499,3543.84,3676.97,0.55,46.04,1.5218,SELL
2025-06-30,TCS,Tata Consultancy Services,IT,3432.47,2679467,3542.16,3667.02,-0.71,34.91,1.3779,SELL
2025-07-01,TCS,Tata Consultancy Services,IT,3485.17,2518109,3543.44,3657.75,1.54,33.8,1.4216,SELL
2025-07-02,TCS,Tata Consultancy Services,IT,3552.67,3288740,3549.53,3650.96,1.94,41.58,1.4661,SELL
2025-07-03,TCS,Tata Consultancy Services,IT,3563.91,3048777,3556.27,3644.6,0.32,42.08,1.4652,SELL
2025-07-04,TCS,Tata Consultancy Services,IT,3564.9,634510,3558.42,3638.12,0.03,40.92,1.3412,SELL
2025-07-07,TCS,Tata Consultancy Services,IT,3568.84,4163961,3561.86,3631.89,0.11,44.95,1.3313,SELL
2025-07-08,TCS,Tata Consultancy Services,IT,3569.48,3266649,3561.33,3623.79,0.02,40.78,1.229,SELL
2025-07-09,TCS,Tata Consultancy Services,IT,3635.07,3969044,3561.04,3616.26,1.84,51.18,1.2396,SELL
2025-07-10,TCS,Tata Consultancy Services,IT,3773.47,4631920,3567.49,3611.21,3.81,61.57,1.5047,SELL
2025-07-11,TCS,Tata Consultancy Services,IT,3699.88,3410148,3569.93,3606.89,-1.95,66.18,1.5786,SELL
2025-07-14,TCS,Tata Consultancy Services,IT,3644.66,3353921,3569.03,3600.99,-1.49,64.91,1.6155,SELL
2025-07-15,TCS,Tata Consultancy Services,IT,3721.01,2808485,3574.12,3595.11,2.09,67.45,1.6556,SELL
2025-07-16,TCS,Tata Consultancy Services,IT,3659.11,2018405,3574.32,3588.78,-1.66,66.96,1.6907,SELL
2025-07-17,TCS,Tata Consultancy Services,IT,3585.63,1224396,3572.44,3581.18,-2.01,59.11,1.7408,SELL
2025-07-18,TCS,Tata Consultancy Services,IT,3701.2,4898456,3576.15,3579.46,3.22,66.86,1.8873,SELL
2025-07-21,TCS,Tata Consultancy Services,IT,3687.82,4018006,3585.07,3578.84,-0.36,63.37,1.72,BUY
2025-07-22,TCS,Tata Consultancy Services,IT,3675.83,4010067,3595.58,3580.27,-0.33,58.77,1.6899,BUY
2025-07-23,TCS,Tata Consultancy Services,IT,3649.61,3605989,3603.29,3581.03,-0.71,55.97,1.6996,BUY
2025-07-24,TCS,Tata Consultancy Services,IT,3683.26,1518971,3615.55,3582.58,0.92,57.89,1.6469,BUY
2025-07-25,TCS,Tata Consultancy Services,IT,3622.5,698667,3623.82,3583.0,-1.65,53.33,1.7058,BUY
2025-07-28,TCS,Tata Consultancy Services,IT,3720.73,1973205,3638.24,3585.82,2.71,58.36,1.7747,BUY
2025-07-29,TCS,Tata Consultancy Services,IT,3764.62,4146933,3652.21,3588.39,1.18,57.34,1.7646,BUY
2025-07-30,TCS,Tata Consultancy Services,IT,3763.58,3436273,3662.76,3592.25,-0.03,49.34,1.7288,BUY
2025-07-31,TCS,Tata Consultancy Services,IT,3734.32,3464267,3671.28,3595.56,-0.78,52.46,1.7456,BUY
2025-08-01,TCS,Tata Consultancy Services,IT,3742.25,2627391,3680.14,3598.36,0.21,57.47,1.7449,BUY
2025-08-04,TCS,Tata Consultancy Services,IT,3802.72,3289289,3691.84,3602.53,1.62,56.41,1.7707,BUY
2025-08-05,TCS,Tata Consultancy Services,IT,3953.92,3182296,3711.06,3609.78,3.98,70.27,1.9466,BUY
2025-08-06,TCS,Tata Consultancy Services,IT,4045.38,4885776,3731.58,3619.72,2.31,80.85,1.966,BUY
2025-08-07,TCS,Tata Consultancy Services,IT,4108.87,4678707,3748.34,3631.24,1.57,79.41,1.8298,BUY
2025-08-08,TCS,Tata Consultancy Services,IT,4113.58,4810512,3769.03,3642.06,0.11,81.11,1.744,BUY
2025-08-11,TCS,Tata Consultancy Services,IT,4191.69,3772690,3796.38,3656.58,1.9,84.37,1.7,BUY
2025-08-12,TCS,Tata Consultancy Services,IT,4172.01,2629728,3818.93,3670.83,-0.47,85.11,1.6873,BUY
2025-08-13,TCS,Tata Consultancy Services,IT,4194.87,566806,3845.72,3686.11,0.55,84.89,1.6027,BUY
2025-08-14,TCS,Tata Consultancy Services,IT,4270.63,2454296,3879.97,3702.94,1.81,93.32,1.4865,BUY
2025-08-15,TCS,Tata Consultancy Services,IT,4311.63,4903168,3910.49,3718.73,0.96,92.77,1.3822,BUY
2025-08-18,TCS,Tata Consultancy Services,IT,4270.8,4755545,3939.64,3734.15,-0.95,86.8,1.4136,BUY
2025-08-19,TCS,Tata Consultancy Services,IT,4174.74,2174711,3964.59,3746.04,-2.25,76.26,1.5492,BUY
2025-08-20,TCS,Tata Consultancy Services,IT,4208.23,3963515,3992.52,3757.38,0.8,80.11,1.5159,BUY
2025-08-21,TCS,Tata Consultancy Services,IT,4218.83,4977972,4019.3,3768.87,0.25,80.17,1.5188,BUY
2025-08-22,TCS,Tata Consultancy Services,IT,4279.79,3216646,4052.16,3781.45,1.44,80.19,1.4221,BUY
2025-08-25,TCS,Tata Consultancy Services,IT,4285.65,1637533,4080.41,3793.91,0.14,75.72,1.3596,BUY
2025-08-26,TCS,Tata Consultancy Services,IT,4263.39,4714348,4105.34,3806.79,-0.52,68.94,1.3821,BUY
2025-08-27,TCS,Tata Consultancy Services,IT,4332.92,3303281,4133.81,3820.35,1.63,69.26,1.39,BUY
2025-08-28,TCS,Tata Consultancy Services,IT,4399.84,2533080,4167.09,3835.88,1.54,72.23,1.355,BUY
2025-08-29,TCS,Tata Consultancy Services,IT,4262.84,3856163,4193.12,3848.6,-3.11,55.06,1.6138,BUY
2025-09-01,TCS,Tata Consultancy Services,IT,4167.84,1441587,4211.37,3861.76,-2.23,49.73,1.7201,BUY
2025-09-02,TCS,Tata Consultancy Services,IT,4178.04,2193217,4222.58,3876.01,0.24,48.9,1.5091,BUY
2025-09-03,TCS,Tata Consultancy Services,IT,4176.04,4323910,4229.11,3889.63,-0.05,43.16,1.4329,BUY
2025-09-04,TCS,Tata Consultancy Services,IT,4166.42,2846526,4231.99,3904.19,-0.23,39.0,1.3962,BUY
2025-09-05,TCS,Tata Consultancy Services,IT,4220.0,2121141,4237.31,3919.45,1.29,46.23,1.4223,BUY
2025-09-08,TCS,Tata Consultancy Services,IT,4349.69,2751939,4245.21,3937.8,3.07,62.38,1.5194,BUY
2025-09-09,TCS,Tata Consultancy Services,IT,4284.57,4461269,4250.84,3953.79,-1.5,55.17,1.5601,BUY
2025-09-10,TCS,Tata Consultancy Services,IT,4282.37,3686323,4255.21,3968.38,-0.05,54.35,1.5576,BUY
2025-09-11,TCS,Tata Consultancy Services,IT,4282.88,4909425,4255.83,3982.76,0.01,50.23,1.5056,BUY
2025-09-12,TCS,Tata Consultancy Services,IT,4298.21,3153856,4255.15,3997.43,0.36,50.92,1.4919,BUY
2025-09-15,TCS,Tata Consultancy Services,IT,4221.47,888572,4252.69,4010.48,-1.79,47.14,1.5312,BUY
2025-09-16,TCS,Tata Consultancy Services,IT,4253.18,2550118,4256.61,4024.15,0.75,44.27,1.4488,BUY
2025-09-17,TCS,Tata Consultancy Services,IT,4257.65,4182206,4259.08,4036.6,0.11,38.77,1.4395,BUY
2025-09-18,TCS,Tata Consultancy Services,IT,4389.99,3231377,4267.64,4048.93,3.11,60.12,1.5925,BUY
2025-09-19,TCS,Tata Consultancy Services,IT,4417.52,2331651,4274.53,4063.29,0.63,72.25,1.5697,BUY
2025-09-22,TCS,Tata Consultancy Services,IT,4373.31,4793506,4278.91,4077.86,-1.0,66.41,1.5914,BUY
2025-09-23,TCS,Tata Consultancy Services,IT,4277.28,3265795,4279.6,4088.98,-2.2,57.35,1.669,BUY
2025-09-24,TCS,Tata Consultancy Services,IT,4273.13,3928915,4276.61,4101.27,-0.1,57.8,1.626,BUY
2025-09-25,TCS,Tata Consultancy Services,IT,4227.22,2960755,4267.98,4114.1,-1.07,50.53,1.5955,BUY
2025-09-26,TCS,Tata Consultancy Services,IT,4202.47,4829250,4264.96,4124.12,-0.59,37.11,1.445,BUY
2025-09-29,TCS,Tata Consultancy Services,IT,4226.36,2500303,4267.89,4134.89,0.57,44.51,1.3568,BUY
2025-09-30,TCS,Tata Consultancy Services,IT,4243.37,4386139,4271.16,4146.24,0.4,46.42,1.3583,BUY
2025-10-01,TCS,Tata Consultancy Services,IT,4257.83,4026368,4275.25,4158.41,0.34,47.76,1.359,BUY
2025-10-02,TCS,Tata Consultancy Services,IT,4348.88,3817566,4284.37,4171.72,2.14,53.99,1.4297,BUY
2025-10-03,TCS,Tata Consultancy Services,IT,4377.67,2193074,4292.25,4186.82,0.66,63.32,1.4118,BUY
2025-10-06,TCS,Tata Consultancy Services,IT,4558.04,3025231,4302.67,4203.57,4.12,70.74,1.5383,BUY
2025-10-07,TCS,Tata Consultancy Services,IT,4571.35,4253349,4317.01,4219.71,0.29,71.09,1.4825,BUY
2025-10-08,TCS,Tata Consultancy Services,IT,4545.73,4200871,4330.18,4235.35,-0.56,62.22,1.4938,BUY
2025-10-09,TCS,Tata Consultancy Services,IT,4445.92,4528365,4338.33,4249.58,-2.2,52.0,1.5954,BUY
2025-10-10,TCS,Tata Consultancy Services,IT,4360.49,3656367,4341.44,4261.94,-1.92,49.15,1.6633,BUY
2025-10-13,TCS,Tata Consultancy Services,IT,4421.98,1492256,4351.47,4274.33,1.41,60.1,1.627,BUY
2025-10-14,TCS,Tata Consultancy Services,IT,4467.23,531154,4362.17,4284.6,1.02,62.82,1.6325,BUY
2025-10-15,TCS,Tata Consultancy Services,IT,4463.45,4912676,4372.46,4292.96,-0.08,66.52,1.6339,BUY
2025-10-16,TCS,Tata Consultancy Services,IT,4450.66,1363603,4375.49,4299.79,-0.29,67.65,1.4912,BUY
2025-10-17,TCS,Tata Consultancy Services,IT,4393.63,829869,4374.3,4305.39,-1.28,61.36,1.515,BUY
2025-10-20,TCS,Tata Consultancy Services,IT,4384.86,3288477,4374.88,4309.26,-0.2,59.72,1.4981,BUY
2025-10-21,TCS,Tata Consultancy Services,IT,4395.17,4347227,4380.77,4313.72,0.24,59.49,1.404,BUY
2025-10-22,TCS,Tata Consultancy Services,IT,4264.35,3347672,4380.33,4315.11,-2.98,44.46,1.5685,BUY
2025-10-23,TCS,Tata Consultancy Services,IT,4312.87,2303825,4384.62,4315.96,1.14,45.86,1.5669,BUY
2025-10-24,TCS,Tata Consultancy Services,IT,4183.88,4588416,4383.69,4313.4,-2.99,24.44,1.7089,BUY
2025-10-27,TCS,Tata Consultancy Services,IT,4207.12,2354815,4382.72,4312.13,0.56,25.45,1.7087,BUY
2025-10-28,TCS,Tata Consultancy Services,IT,4206.4,3498014,4380.88,4312.76,-0.02,26.34,1.706,BUY
2025-10-29,TCS,Tata Consultancy Services,IT,4226.93,2955212,4379.33,4313.13,0.49,32.83,1.7081,BUY
2025-10-30,TCS,Tata Consultancy Services,IT,4187.93,1404953,4371.28,4312.52,-0.92,35.41,1.6399,BUY
2025-10-31,TCS,Tata Consultancy Services,IT,4296.41,2073195,4367.22,4312.85,2.59,40.16,1.745,BUY
2025-11-03,TCS,Tata Consultancy Services,IT,4344.84,3423379,4356.56,4314.03,1.13,40.46,1.4733,BUY
2025-11-04,TCS,Tata Consultancy Services,IT,4388.42,1719231,4347.41,4316.53,1.0,44.49,1.4948,BUY
2025-11-05,TCS,Tata Consultancy Services,IT,4378.84,1517444,4339.07,4317.45,-0.22,44.7,1.4924,BUY
2025-11-06,TCS,Tata Consultancy Services,IT,4376.09,4175944,4335.58,4316.98,-0.06,48.59,1.4143,BUY
2025-11-07,TCS,Tata Consultancy Services,IT,4436.42,2752510,4339.37,4320.45,1.38,53.82,1.379,BUY
2025-11-10,TCS,Tata Consultancy Services,IT,4525.3,4768899,4344.54,4327.6,2.0,58.63,1.4145,BUY
2025-11-11,TCS,Tata Consultancy Services,IT,4622.61,2531692,4352.31,4336.49,2.15,74.87,1.4734,BUY
2025-11-12,TCS,Tata Consultancy Services,IT,4621.7,2185216,4360.22,4345.4,-0.02,72.95,1.4729,BUY
2025-11-13,TCS,Tata Consultancy Services,IT,4627.94,1025408,4369.09,4354.63,0.14,90.37,1.4688,BUY
2025-11-14,TCS,Tata Consultancy Services,IT,4653.24,4430698,4382.07,4363.3,0.55,90.41,1.4277,BUY
2025-11-17,TCS,Tata Consultancy Services,IT,4637.29,1980641,4394.69,4369.05,-0.34,87.98,1.4306,BUY
2025-11-18,TCS,Tata Consultancy Services,IT,4590.27,3522887,4404.44,4375.16,-1.01,80.6,1.46,BUY
2025-11-19,TCS,Tata Consultancy Services,IT,4604.03,537638,4421.43,4381.6,0.3,86.6,1.2497,BUY
2025-11-20,TCS,Tata Consultancy Services,IT,4639.02,1980334,4437.73,4388.72,0.76,84.6,1.2405,BUY
2025-11-21,TCS,Tata Consultancy Services,IT,4677.78,2865634,4462.43,4396.31,0.84,84.3,0.9573,BUY
2025-11-24,TCS,Tata Consultancy Services,IT,4674.82,4001598,4485.81,4405.38,-0.06,82.2,0.9674,BUY
2025-11-25,TCS,Tata Consultancy Services,IT,4631.01,1899813,4507.04,4412.93,-0.94,76.32,1.0158,BUY
2025-11-26,TCS,Tata Consultancy Services,IT,4668.01,681691,4529.1,4421.14,0.8,78.44,1.0182,BUY
2025-11-27,TCS,Tata Consultancy Services,IT,4698.42,2352774,4554.62,4427.31,0.65,77.11,0.9616,BUY
2025-11-28,TCS,Tata Consultancy Services,IT,4636.0,1743600,4571.6,4431.68,-1.33,62.12,0.9298,BUY
2025-12-01,TCS,Tata Consultancy Services,IT,4704.3,3762912,4589.58,4438.3,1.47,59.55,0.9471,BUY
2025-12-02,TCS,Tata Consultancy Services,IT,4760.27,2627810,4608.17,4447.96,1.19,64.35,0.9543,BUY
2025-12-03,TCS,Tata Consultancy Services,IT,4759.66,4371836,4627.21,4457.69,-0.01,63.8,0.9481,BUY
2025-12-04,TCS,Tata Consultancy Services,IT,4672.49,2739604,4642.03,4466.6,-1.83,51.79,1.0703,BUY
2025-12-05,TCS,Tata Consultancy Services,IT,4589.73,1120218,4649.69,4474.34,-1.77,46.08,1.138,BUY
2025-12-08,TCS,Tata Consultancy Services,IT,4621.94,2947081,4654.53,4482.25,0.7,52.68,1.063,BUY
2025-12-09,TCS,Tata Consultancy Services,IT,4587.82,2185308,4652.79,4489.14,-0.74,48.67,0.9631,BUY
2025-12-10,TCS,Tata Consultancy Services,IT,4571.25,2668802,4650.26,4495.41,-0.36,44.29,0.9659,BUY
2025-12-11,TCS,Tata Consultancy Services,IT,4496.13,824064,4643.67,4498.35,-1.64,35.57,1.0276,BUY
2025-12-12,TCS,Tata Consultancy Services,IT,4553.9,4526471,4638.71,4501.88,1.28,41.16,1.0656,BUY
2025-12-15,TCS,Tata Consultancy Services,IT,4426.95,3621562,4628.19,4499.26,-2.79,36.7,1.2235,BUY
2025-12-16,TCS,Tata Consultancy Services,IT,4426.0,2754053,4619.98,4496.35,-0.02,33.45,1.21,BUY
2025-12-17,TCS,Tata Consultancy Services,IT,4451.79,1565131,4612.36,4494.47,0.58,33.03,1.2174,BUY
2025-12-18,TCS,Tata Consultancy Services,IT,4494.88,1988577,4605.16,4495.45,0.97,40.03,1.2266,BUY
2025-12-19,TCS,Tata Consultancy Services,IT,4529.64,4475734,4597.75,4498.83,0.77,37.04,1.2237,BUY
2025-12-22,TCS,Tata Consultancy Services,IT,4449.04,3045487,4586.46,4499.37,-1.78,27.72,1.2761,BUY
2025-12-23,TCS,Tata Consultancy Services,IT,4423.74,1401690,4576.1,4498.5,-0.57,26.77,1.2681,BUY
2025-12-24,TCS,Tata Consultancy Services,IT,4376.55,3509143,4561.52,4496.77,-1.07,28.34,1.2577,BUY
2025-12-25,TCS,Tata Consultancy Services,IT,4301.79,883213,4541.69,4493.79,-1.71,28.68,1.273,BUY
2025-12-26,TCS,Tata Consultancy Services,IT,4190.36,809763,4519.41,4489.72,-2.59,21.4,1.3487,BUY
2025-12-29,TCS,Tata Consultancy Services,IT,4222.54,2845449,4495.32,4486.48,0.77,25.73,1.3033,BUY
2025-12-30,TCS,Tata Consultancy Services,IT,4299.36,771847,4472.28,4484.56,1.82,33.27,1.3537,SELL
2025-12-31,TCS,Tata Consultancy Services,IT,4264.66,1689035,4447.53,4484.57,-0.81,35.01,1.3503,SELL
2026-01-01,TCS,Tata Consultancy Services,IT,4315.83,4805153,4429.7,4484.63,1.2,34.45,1.3677,SELL
2026-01-02,TCS,Tata Consultancy Services,IT,4352.73,1250993,4417.84,4488.0,0.85,44.51,1.3538,SELL
2026-01-05,TCS,Tata Consultancy Services,IT,4295.87,3677682,4401.54,4489.78,-1.31,41.11,1.3536,SELL
2026-01-06,TCS,Tata Consultancy Services,IT,4290.64,1384936,4386.68,4491.46,-0.12,38.67,1.3515,SELL
2026-01-07,TCS,Tata Consultancy Services,IT,4295.46,3475961,4372.89,4492.83,0.11,35.18,1.355,SELL
2026-01-08,TCS,Tata Consultancy Services,IT,4345.23,827641,4365.35,4495.98,1.16,36.59,1.3542,SELL
2026-01-09,TCS,Tata Consultancy Services,IT,4354.55,3942764,4355.38,4497.14,0.21,42.34,1.3148,SELL
2026-01-12,TCS,Tata Consultancy Services,IT,4242.88,1666176,4346.18,4495.1,-2.56,37.13,1.2919,SELL
2026-01-13,TCS,Tata Consultancy Services,IT,4361.53,2454205,4342.95,4494.57,2.8,49.03,1.4565,SELL
2026-01-14,TCS,Tata Consultancy Services,IT,4389.16,1237139,4339.82,4494.77,0.63,56.01,1.4577,SELL
2026-01-15,TCS,Tata Consultancy Services,IT,4325.9,758093,4331.37,4493.77,-1.44,59.98,1.4676,SELL
2026-01-16,TCS,Tata Consultancy Services,IT,4228.31,1424146,4316.31,4489.61,-2.26,50.39,1.5196,SELL
2026-01-19,TCS,Tata Consultancy Services,IT,4175.15,1354330,4302.61,4482.6,-1.26,41.38,1.4978,SELL
2026-01-20,TCS,Tata Consultancy Services,IT,4155.28,3385981,4289.19,4473.26,-0.48,42.25,1.4971,SELL
2026-01-21,TCS,Tata Consultancy Services,IT,4115.02,4507402,4276.11,4463.12,-0.97,35.55,1.4946,SELL
2026-01-22,TCS,Tata Consultancy Services,IT,4087.74,2486887,4265.41,4452.32,-0.66,30.67,1.4604,SELL
2026-01-23,TCS,Tata Consultancy Services,IT,4027.27,4625287,4257.26,4439.8,-1.48,30.51,1.3858,SELL
2026-01-26,TCS,Tata Consultancy Services,IT,4062.84,3743176,4249.27,4428.31,0.88,34.17,1.3901,SELL
2026-01-27,TCS,Tata Consultancy Services,IT,4000.98,3418483,4234.35,4416.52,-1.52,31.03,1.3362,SELL
2026-01-28,TCS,Tata Consultancy Services,IT,4035.32,540291,4222.88,4405.15,0.86,29.64,1.358,SELL
2026-01-29,TCS,Tata Consultancy Services,IT,4078.43,1257495,4211.01,4393.94,1.07,32.63,1.3509,SELL
2026-01-30,TCS,Tata Consultancy Services,IT,3988.48,1379050,4192.8,4380.15,-2.21,33.54,1.3896,SELL
2026-02-02,TCS,Tata Consultancy Services,IT,3962.21,630143,4176.12,4365.9,-0.66,20.66,1.3754,SELL
2026-02-03,TCS,Tata Consultancy Services,IT,4018.23,3068756,4162.5,4353.65,1.41,23.84,1.4328,SELL
2026-02-04,TCS,Tata Consultancy Services,IT,4029.75,1046189,4149.21,4340.88,0.29,27.47,1.4362,SELL
2026-02-05,TCS,Tata Consultancy Services,IT,4084.13,4826439,4136.16,4328.59,1.35,38.26,1.447,SELL
2026-02-06,TCS,Tata Consultancy Services,IT,4152.56,4298108,4126.06,4318.93,1.68,48.21,1.5103,SELL
2026-02-09,TCS,Tata Consultancy Services,IT,4084.44,3093061,4118.14,4306.53,-1.64,44.77,1.4482,SELL
2026-02-10,TCS,Tata Consultancy Services,IT,4059.76,2386437,4103.05,4292.52,-0.6,45.83,1.2683,SELL
2026-02-11,TCS,Tata Consultancy Services,IT,4079.41,524734,4087.56,4278.91,0.48,49.36,1.2626,SELL
